timestamp,branch,transaction_type,txn_count,fraud_alerts,blocked_txns,fraud_loss,risk_level
2025-08-15 13:00:00+00:00,SG-JURONG,WITHDRAWAL,45,0,0,0.0,Low
2025-08-15 13:00:00+00:00,SG-WOODLANDS,TRANSFER,54,1,1,0.0,Low
2025-08-15 13:00:00+00:00,SG-WOODLANDS,PAYMENT,62,1,0,1117.27,Low
2025-08-15 13:00:00+00:00,SG-WOODLANDS,WITHDRAWAL,38,1,1,0.0,Low
2025-08-15 13:10:00+00:00,SG-MAIN,TRANSFER,70,0,0,0.0,Low
2025-08-15 13:10:00+00:00,SG-MAIN,PAYMENT,74,2,2,0.0,Low
2025-08-15 13:10:00+00:00,SG-MAIN,WITHDRAWAL,46,0,0,0.0,Low
2025-08-15 13:10:00+00:00,SG-TAMP,TRANSFER,51,1,1,0.0,Low
2025-08-15 13:10:00+00:00,SG-TAMP,PAYMENT,87,1,0,330.55,Low
2025-08-15 13:10:00+00:00,SG-TAMP,WITHDRAWAL,45,0,0,0.0,Low
2025-08-15 13:10:00+00:00,SG-ORCHARD,TRANSFER,55,3,3,0.0,Medium
2025-08-15 13:10:00+00:00,SG-ORCHARD,PAYMENT,93,0,0,0.0,Low
2025-08-15 13:10:00+00:00,SG-ORCHARD,WITHDRAWAL,45,1,1,0.0,Low
2025-08-15 13:10:00+00:00,SG-JURONG,TRANSFER,52,1,1,0.0,Low
2025-08-15 13:10:00+00:00,SG-JURONG,PAYMENT,76,0,0,0.0,Low
2025-08-15 13:10:00+00:00,SG-JURONG,WITHDRAWAL,47,0,0,0.0,Low
2025-08-15 13:10:00+00:00,SG-WOODLANDS,TRANSFER,42,1,1,0.0,Low
2025-08-15 13:10:00+00:00,SG-WOODLANDS,PAYMENT,59,0,0,0.0,Low
2025-08-15 13:10:00+00:00,SG-WOODLANDS,WITHDRAWAL,37,0,0,0.0,Low
2025-08-15 13:20:00+00:00,SG-MAIN,TRANSFER,66,1,1,0.0,Low
2025-08-15 13:20:00+00:00,SG-MAIN,PAYMENT,100,1,1,0.0,Low
2025-08-15 13:20:00+00:00,SG-MAIN,WITHDRAWAL,55,2,2,0.0,Low
2025-08-15 13:20:00+00:00,SG-TAMP,TRANSFER,60,0,0,0.0,Low
2025-08-15 13:20:00+00:00,SG-TAMP,PAYMENT,78,2,2,0.0,Low
2025-08-15 13:20:00+00:00,SG-TAMP,WITHDRAWAL,53,1,0,805.31,Low
2025-08-15 13:20:00+00:00,SG-ORCHARD,TRANSFER,58,1,0,916.96,Low
2025-08-15 13:20:00+00:00,SG-ORCHARD,PAYMENT,81,1,1,0.0,Low
2025-08-15 13:20:00+00:00,SG-ORCHARD,WITHDRAWAL,45,1,0,541.53,Low
2025-08-15 13:20:00+00:00,SG-JURONG,TRANSFER,56,1,0,1181.2,Low
2025-08-15 13:20:00+00:00,SG-JURONG,PAYMENT,66,0,0,0.0,Low
2025-08-15 13:20:00+00:00,SG-JURONG,WITHDRAWAL,44,1,0,1221.4,Low
2025-08-15 13:20:00+00:00,SG-WOODLANDS,TRANSFER,54,2,2,0.0,Low
2025-08-15 13:20:00+00:00,SG-WOODLANDS,PAYMENT,64,0,0,0.0,Low
2025-08-15 13:20:00+00:00,SG-WOODLANDS,WITHDRAWAL,39,0,0,0.0,Low
2025-08-15 13:30:00+00:00,SG-MAIN,TRANSFER,52,1,1,0.0,Low
2025-08-15 13:30:00+00:00,SG-MAIN,PAYMENT,82,1,1,0.0,Low
2025-08-15 13:30:00+00:00,SG-MAIN,WITHDRAWAL,37,2,1,812.12,Low
2025-08-15 13:30:00+00:00,SG-TAMP,TRANSFER,55,2,1,1649.92,Low
2025-08-15 13:30:00+00:00,SG-TAMP,PAYMENT,71,0,0,0.0,Low
2025-08-15 13:30:00+00:00,SG-TAMP,WITHDRAWAL,42,1,1,0.0,Low
2025-08-15 13:30:00+00:00,SG-ORCHARD,TRANSFER,74,0,0,0.0,Low
2025-08-15 13:30:00+00:00,SG-ORCHARD,PAYMENT,96,1,1,0.0,Low
2025-08-15 13:30:00+00:00,SG-ORCHARD,WITHDRAWAL,43,1,1,0.0,Low
2025-08-15 13:30:00+00:00,SG-JURONG,TRANSFER,56,1,0,399.95,Low
2025-08-15 13:30:00+00:00,SG-JURONG,PAYMENT,54,1,1,0.0,Low
2025-08-15 13:30:00+00:00,SG-JURONG,WITHDRAWAL,48,0,0,0.0,Low
2025-08-15 13:30:00+00:00,SG-WOODLANDS,TRANSFER,51,2,2,0.0,Low
2025-08-15 13:30:00+00:00,SG-WOODLANDS,PAYMENT,66,0,0,0.0,Low
2025-08-15 13:30:00+00:00,SG-WOODLANDS,WITHDRAWAL,43,2,1,1596.91,Low
2025-08-15 13:40:00+00:00,SG-MAIN,TRANSFER,64,2,2,0.0,Low
2025-08-15 13:40:00+00:00,SG-MAIN,PAYMENT,82,0,0,0.0,Low
2025-08-15 13:40:00+00:00,SG-MAIN,WITHDRAWAL,34,1,1,0.0,Low
2025-08-15 13:40:00+00:00,SG-TAMP,TRANSFER,67,3,2,524.45,Medium
2025-08-15 13:40:00+00:00,SG-TAMP,PAYMENT,68,0,0,0.0,Low
2025-08-15 13:40:00+00:00,SG-TAMP,WITHDRAWAL,40,0,0,0.0,Low
2025-08-15 13:40:00+00:00,SG-ORCHARD,TRANSFER,58,0,0,0.0,Low
2025-08-15 13:40:00+00:00,SG-ORCHARD,PAYMENT,94,1,1,0.0,Low
2025-08-15 13:40:00+00:00,SG-ORCHARD,WITHDRAWAL,52,0,0,0.0,Low
2025-08-15 13:40:00+00:00,SG-JURONG,TRANSFER,45,0,0,0.0,Low
2025-08-15 13:40:00+00:00,SG-JURONG,PAYMENT,90,1,1,0.0,Low
2025-08-15 13:40:00+00:00,SG-JURONG,WITHDRAWAL,39,0,0,0.0,Low
2025-08-15 13:40:00+00:00,SG-WOODLANDS,TRANSFER,47,1,0,495.18,Low
2025-08-15 13:40:00+00:00,SG-WOODLANDS,PAYMENT,70,0,0,0.0,Low
2025-08-15 13:40:00+00:00,SG-WOODLANDS,WITHDRAWAL,46,1,1,0.0,Low
2025-08-15 13:50:00+00:00,SG-MAIN,TRANSFER,59,1,0,607.99,Low
2025-08-15 13:50:00+00:00,SG-MAIN,PAYMENT,84,0,0,0.0,Low
2025-08-15 13:50:00+00:00,SG-MAIN,WITHDRAWAL,51,1,0,1567.87,Low
2025-08-15 13:50:00+00:00,SG-TAMP,TRANSFER,57,0,0,0.0,Low
2025-08-15 13:50:00+00:00,SG-TAMP,PAYMENT,81,0,0,0.0,Low
2025-08-15 13:50:00+00:00,SG-TAMP,WITHDRAWAL,38,0,0,0.0,Low
2025-08-15 13:50:00+00:00,SG-ORCHARD,TRANSFER,69,3,2,1692.56,Medium
2025-08-15 13:50:00+00:00,SG-ORCHARD,PAYMENT,72,1,0,210.34,Low
2025-08-15 13:50:00+00:00,SG-ORCHARD,WITHDRAWAL,49,0,0,0.0,Low
2025-08-15 13:50:00+00:00,SG-JURONG,TRANSFER,51,1,1,0.0,Low
2025-08-15 13:50:00+00:00,SG-JURONG,PAYMENT,73,2,0,1037.72,Low
2025-08-15 13:50:00+00:00,SG-JURONG,WITHDRAWAL,37,1,1,0.0,Low
2025-08-15 13:50:00+00:00,SG-WOODLANDS,TRANSFER,35,0,0,0.0,Low
2025-08-15 13:50:00+00:00,SG-WOODLANDS,PAYMENT,80,1,1,0.0,Low
2025-08-15 13:50:00+00:00,SG-WOODLANDS,WITHDRAWAL,53,2,1,932.0,Low
2025-08-15 14:00:00+00:00,SG-MAIN,TRANSFER,72,3,3,0.0,Medium
2025-08-15 14:00:00+00:00,SG-MAIN,PAYMENT,85,0,0,0.0,Low
2025-08-15 14:00:00+00:00,SG-MAIN,WITHDRAWAL,52,0,0,0.0,Low
2025-08-15 14:00:00+00:00,SG-TAMP,TRANSFER,45,1,0,735.51,Low
2025-08-15 14:00:00+00:00,SG-TAMP,PAYMENT,85,0,0,0.0,Low
2025-08-15 14:00:00+00:00,SG-TAMP,WITHDRAWAL,50,1,1,0.0,Low
2025-08-15 14:00:00+00:00,SG-ORCHARD,TRANSFER,51,1,1,0.0,Low
2025-08-15 14:00:00+00:00,SG-ORCHARD,PAYMENT,84,1,1,0.0,Low
2025-08-15 14:00:00+00:00,SG-ORCHARD,WITHDRAWAL,59,1,1,0.0,Low
2025-08-15 14:00:00+00:00,SG-JURONG,TRANSFER,43,2,0,1563.1,Low
2025-08-15 14:00:00+00:00,SG-JURONG,PAYMENT,81,0,0,0.0,Low
2025-08-15 14:00:00+00:00,SG-JURONG,WITHDRAWAL,36,0,0,0.0,Low
2025-08-15 14:00:00+00:00,SG-WOODLANDS,TRANSFER,42,0,0,0.0,Low
2025-08-15 14:00:00+00:00,SG-WOODLANDS,PAYMENT,86,0,0,0.0,Low
2025-08-15 14:00:00+00:00,SG-WOODLANDS,WITHDRAWAL,40,2,1,799.97,Low
2025-08-15 14:10:00+00:00,SG-MAIN,TRANSFER,59,0,0,0.0,Low
2025-08-15 14:10:00+00:00,SG-MAIN,PAYMENT,79,0,0,0.0,Low
2025-08-15 14:10:00+00:00,SG-MAIN,WITHDRAWAL,51,0,0,0.0,Low
2025-08-15 14:10:00+00:00,SG-TAMP,TRANSFER,54,0,0,0.0,Low
2025-08-15 14:10:00+00:00,SG-TAMP,PAYMENT,70,2,2,0.0,Low
2025-08-15 14:10:00+00:00,SG-TAMP,WITHDRAWAL,43,1,1,0.0,Low
2025-08-15 14:10:00+00:00,SG-ORCHARD,TRANSFER,48,2,2,0.0,Low
2025-08-15 14:10:00+00:00,SG-ORCHARD,PAYMENT,78,0,0,0.0,Low
2025-08-15 14:10:00+00:00,SG-ORCHARD,WITHDRAWAL,48,1,1,0.0,Low
2025-08-15 14:10:00+00:00,SG-JURONG,TRANSFER,41,1,1,0.0,Low
2025-08-15 14:10:00+00:00,SG-JURONG,PAYMENT,67,1,0,1131.51,Low
2025-08-15 14:10:00+00:00,SG-JURONG,WITHDRAWAL,41,0,0,0.0,Low
2025-08-15 14:10:00+00:00,SG-WOODLANDS,TRANSFER,53,0,0,0.0,Low
2025-08-15 14:10:00+00:00,SG-WOODLANDS,PAYMENT,82,0,0,0.0,Low
2025-08-15 14:10:00+00:00,SG-WOODLANDS,WITHDRAWAL,37,2,2,0.0,Low
2025-08-15 14:20:00+00:00,SG-MAIN,TRANSFER,68,1,0,1089.93,Low
2025-08-15 14:20:00+00:00,SG-MAIN,PAYMENT,91,1,0,628.47,Low
2025-08-15 14:20:00+00:00,SG-MAIN,WITHDRAWAL,43,1,1,0.0,Low
2025-08-15 14:20:00+00:00,SG-TAMP,TRANSFER,50,1,1,0.0,Low
2025-08-15 14:20:00+00:00,SG-TAMP,PAYMENT,88,1,1,0.0,Low
2025-08-15 14:20:00+00:00,SG-TAMP,WITHDRAWAL,40,0,0,0.0,Low
2025-08-15 14:20:00+00:00,SG-ORCHARD,TRANSFER,62,1,1,0.0,Low
2025-08-15 14:20:00+00:00,SG-ORCHARD,PAYMENT,78,0,0,0.0,Low
2025-08-15 14:20:00+00:00,SG-ORCHARD,WITHDRAWAL,47,0,0,0.0,Low
2025-08-15 14:20:00+00:00,SG-JURONG,TRANSFER,55,1,1,0.0,Low
2025-08-15 14:20:00+00:00,SG-JURONG,PAYMENT,88,0,0,0.0,Low
2025-08-15 14:20:00+00:00,SG-JURONG,WITHDRAWAL,32,1,1,0.0,Low
2025-08-15 14:20:00+00:00,SG-WOODLANDS,TRANSFER,40,1,0,855.45,Low
2025-08-15 14:20:00+00:00,SG-WOODLANDS,PAYMENT,65,1,1,0.0,Low
2025-08-15 14:20:00+00:00,SG-WOODLANDS,WITHDRAWAL,33,1,1,0.0,Low
2025-08-15 14:30:00+00:00,SG-MAIN,TRANSFER,63,1,1,0.0,Low
2025-08-15 14:30:00+00:00,SG-MAIN,PAYMENT,86,0,0,0.0,Low
2025-08-15 14:30:00+00:00,SG-MAIN,WITHDRAWAL,54,1,1,0.0,Low
2025-08-15 14:30:00+00:00,SG-TAMP,TRANSFER,66,2,1,1639.32,Low
2025-08-15 14:30:00+00:00,SG-TAMP,PAYMENT,93,0,0,0.0,Low
2025-08-15 14:30:00+00:00,SG-TAMP,WITHDRAWAL,42,1,1,0.0,Low
2025-08-15 14:30:00+00:00,SG-ORCHARD,TRANSFER,57,3,3,0.0,Medium
2025-08-15 14:30:00+00:00,SG-ORCHARD,PAYMENT,87,0,0,0.0,Low
2025-08-15 14:30:00+00:00,SG-ORCHARD,WITHDRAWAL,53,2,2,0.0,Low
2025-08-15 14:30:00+00:00,SG-JURONG,TRANSFER,56,0,0,0.0,Low
2025-08-15 14:30:00+00:00,SG-JURONG,PAYMENT,66,0,0,0.0,Low
2025-08-15 14:30:00+00:00,SG-JURONG,WITHDRAWAL,36,2,1,771.3,Low
2025-08-15 14:30:00+00:00,SG-WOODLANDS,TRANSFER,47,0,0,0.0,Low
2025-08-15 14:30:00+00:00,SG-WOODLANDS,PAYMENT,65,0,0,0.0,Low
2025-08-15 14:30:00+00:00,SG-WOODLANDS,WITHDRAWAL,44,0,0,0.0,Low
2025-08-15 14:40:00+00:00,SG-MAIN,TRANSFER,50,2,2,0.0,Low
2025-08-15 14:40:00+00:00,SG-MAIN,PAYMENT,73,1,1,0.0,Low
2025-08-15 14:40:00+00:00,SG-MAIN,WITHDRAWAL,55,0,0,0.0,Low
2025-08-15 14:40:00+00:00,SG-TAMP,TRANSFER,59,0,0,0.0,Low
2025-08-15 14:40:00+00:00,SG-TAMP,PAYMENT,98,0,0,0.0,Low
2025-08-15 14:40:00+00:00,SG-TAMP,WITHDRAWAL,42,1,1,0.0,Low
2025-08-15 14:40:00+00:00,SG-ORCHARD,TRANSFER,73,5,3,2808.45,Medium
2025-08-15 14:40:00+00:00,SG-ORCHARD,PAYMENT,78,1,1,0.0,Low
2025-08-15 14:40:00+00:00,SG-ORCHARD,WITHDRAWAL,53,2,2,0.0,Low
2025-08-15 14:40:00+00:00,SG-JURONG,TRANSFER,66,0,0,0.0,Low
2025-08-15 14:40:00+00:00,SG-JURONG,PAYMENT,66,0,0,0.0,Low
2025-08-15 14:40:00+00:00,SG-JURONG,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 14:40:00+00:00,SG-WOODLANDS,TRANSFER,50,0,0,0.0,Low
2025-08-15 14:40:00+00:00,SG-WOODLANDS,PAYMENT,84,0,0,0.0,Low
2025-08-15 14:40:00+00:00,SG-WOODLANDS,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 14:50:00+00:00,SG-MAIN,TRANSFER,63,0,0,0.0,Low
2025-08-15 14:50:00+00:00,SG-MAIN,PAYMENT,90,2,1,357.54,Low
2025-08-15 14:50:00+00:00,SG-MAIN,WITHDRAWAL,49,1,1,0.0,Low
2025-08-15 14:50:00+00:00,SG-TAMP,TRANSFER,69,2,2,0.0,Low
2025-08-15 14:50:00+00:00,SG-TAMP,PAYMENT,67,0,0,0.0,Low
2025-08-15 14:50:00+00:00,SG-TAMP,WITHDRAWAL,41,2,1,360.54,Low
2025-08-15 14:50:00+00:00,SG-ORCHARD,TRANSFER,56,1,1,0.0,Low
2025-08-15 14:50:00+00:00,SG-ORCHARD,PAYMENT,74,2,2,0.0,Low
2025-08-15 14:50:00+00:00,SG-ORCHARD,WITHDRAWAL,66,0,0,0.0,Low
2025-08-15 14:50:00+00:00,SG-JURONG,TRANSFER,45,1,1,0.0,Low
2025-08-15 14:50:00+00:00,SG-JURONG,PAYMENT,75,0,0,0.0,Low
2025-08-15 14:50:00+00:00,SG-JURONG,WITHDRAWAL,35,1,1,0.0,Low
2025-08-15 14:50:00+00:00,SG-WOODLANDS,TRANSFER,37,1,1,0.0,Low
2025-08-15 14:50:00+00:00,SG-WOODLANDS,PAYMENT,59,0,0,0.0,Low
2025-08-15 14:50:00+00:00,SG-WOODLANDS,WITHDRAWAL,41,0,0,0.0,Low
2025-08-15 15:00:00+00:00,SG-MAIN,TRANSFER,57,1,0,634.66,Low
2025-08-15 15:00:00+00:00,SG-MAIN,PAYMENT,91,2,1,702.54,Low
2025-08-15 15:00:00+00:00,SG-MAIN,WITHDRAWAL,56,0,0,0.0,Low
2025-08-15 15:00:00+00:00,SG-TAMP,TRANSFER,55,0,0,0.0,Low
2025-08-15 15:00:00+00:00,SG-TAMP,PAYMENT,97,1,1,0.0,Low
2025-08-15 15:00:00+00:00,SG-TAMP,WITHDRAWAL,44,2,1,1247.15,Low
2025-08-15 15:00:00+00:00,SG-ORCHARD,TRANSFER,56,0,0,0.0,Low
2025-08-15 15:00:00+00:00,SG-ORCHARD,PAYMENT,77,1,0,628.63,Low
2025-08-15 15:00:00+00:00,SG-ORCHARD,WITHDRAWAL,44,0,0,0.0,Low
2025-08-15 15:00:00+00:00,SG-JURONG,TRANSFER,63,0,0,0.0,Low
2025-08-15 15:00:00+00:00,SG-JURONG,PAYMENT,64,0,0,0.0,Low
2025-08-15 15:00:00+00:00,SG-JURONG,WITHDRAWAL,35,0,0,0.0,Low
2025-08-15 15:00:00+00:00,SG-WOODLANDS,TRANSFER,56,0,0,0.0,Low
2025-08-15 15:00:00+00:00,SG-WOODLANDS,PAYMENT,77,1,1,0.0,Low
2025-08-15 15:00:00+00:00,SG-WOODLANDS,WITHDRAWAL,36,1,0,1075.35,Low
2025-08-15 15:10:00+00:00,SG-MAIN,TRANSFER,53,2,2,0.0,Low
2025-08-15 15:10:00+00:00,SG-MAIN,PAYMENT,90,0,0,0.0,Low
2025-08-15 15:10:00+00:00,SG-MAIN,WITHDRAWAL,49,2,2,0.0,Low
2025-08-15 15:10:00+00:00,SG-TAMP,TRANSFER,54,1,1,0.0,Low
2025-08-15 15:10:00+00:00,SG-TAMP,PAYMENT,75,0,0,0.0,Low
2025-08-15 15:10:00+00:00,SG-TAMP,WITHDRAWAL,45,1,1,0.0,Low
2025-08-15 15:10:00+00:00,SG-ORCHARD,TRANSFER,61,2,1,501.09,Low
2025-08-15 15:10:00+00:00,SG-ORCHARD,PAYMENT,78,1,1,0.0,Low
2025-08-15 15:10:00+00:00,SG-ORCHARD,WITHDRAWAL,45,1,1,0.0,Low
2025-08-15 15:10:00+00:00,SG-JURONG,TRANSFER,55,0,0,0.0,Low
2025-08-15 15:10:00+00:00,SG-JURONG,PAYMENT,65,0,0,0.0,Low
2025-08-15 15:10:00+00:00,SG-JURONG,WITHDRAWAL,39,0,0,0.0,Low
2025-08-15 15:10:00+00:00,SG-WOODLANDS,TRANSFER,51,2,2,0.0,Low
2025-08-15 15:10:00+00:00,SG-WOODLANDS,PAYMENT,68,1,0,750.94,Low
2025-08-15 15:10:00+00:00,SG-WOODLANDS,WITHDRAWAL,41,1,1,0.0,Low
2025-08-15 15:20:00+00:00,SG-MAIN,TRANSFER,56,3,2,1112.5,Medium
2025-08-15 15:20:00+00:00,SG-MAIN,PAYMENT,77,0,0,0.0,Low
2025-08-15 15:20:00+00:00,SG-MAIN,WITHDRAWAL,58,0,0,0.0,Low
2025-08-15 15:20:00+00:00,SG-TAMP,TRANSFER,57,0,0,0.0,Low
2025-08-15 15:20:00+00:00,SG-TAMP,PAYMENT,74,0,0,0.0,Low
2025-08-15 15:20:00+00:00,SG-TAMP,WITHDRAWAL,47,2,1,1518.24,Low
2025-08-15 15:20:00+00:00,SG-ORCHARD,TRANSFER,58,1,1,0.0,Low
2025-08-15 15:20:00+00:00,SG-ORCHARD,PAYMENT,79,0,0,0.0,Low
2025-08-15 15:20:00+00:00,SG-ORCHARD,WITHDRAWAL,48,0,0,0.0,Low
2025-08-15 15:20:00+00:00,SG-JURONG,TRANSFER,58,0,0,0.0,Low
2025-08-15 15:20:00+00:00,SG-JURONG,PAYMENT,72,0,0,0.0,Low
2025-08-15 15:20:00+00:00,SG-JURONG,WITHDRAWAL,29,1,0,1036.68,Low
2025-08-15 15:20:00+00:00,SG-WOODLANDS,TRANSFER,36,2,1,609.04,Low
2025-08-15 15:20:00+00:00,SG-WOODLANDS,PAYMENT,55,1,1,0.0,Low
2025-08-15 15:20:00+00:00,SG-WOODLANDS,WITHDRAWAL,45,0,0,0.0,Low
2025-08-15 15:30:00+00:00,SG-MAIN,TRANSFER,62,1,0,1530.03,Low
2025-08-15 15:30:00+00:00,SG-MAIN,PAYMENT,61,1,1,0.0,Low
2025-08-15 15:30:00+00:00,SG-MAIN,WITHDRAWAL,36,1,0,285.21,Low
2025-08-15 15:30:00+00:00,SG-TAMP,TRANSFER,40,0,0,0.0,Low
2025-08-15 15:30:00+00:00,SG-TAMP,PAYMENT,76,2,2,0.0,Low
2025-08-15 15:30:00+00:00,SG-TAMP,WITHDRAWAL,38,1,0,381.91,Low
2025-08-15 15:30:00+00:00,SG-ORCHARD,TRANSFER,72,3,1,2088.55,Medium
2025-08-15 15:30:00+00:00,SG-ORCHARD,PAYMENT,82,2,1,233.63,Low
2025-08-15 15:30:00+00:00,SG-ORCHARD,WITHDRAWAL,51,0,0,0.0,Low
2025-08-15 15:30:00+00:00,SG-JURONG,TRANSFER,51,1,1,0.0,Low
2025-08-15 15:30:00+00:00,SG-JURONG,PAYMENT,51,1,0,1685.46,Low
2025-08-15 15:30:00+00:00,SG-JURONG,WITHDRAWAL,40,0,0,0.0,Low
2025-08-15 15:30:00+00:00,SG-WOODLANDS,TRANSFER,48,2,1,1591.42,Low
2025-08-15 15:30:00+00:00,SG-WOODLANDS,PAYMENT,59,0,0,0.0,Low
2025-08-15 15:30:00+00:00,SG-WOODLANDS,WITHDRAWAL,39,0,0,0.0,Low
2025-08-15 15:40:00+00:00,SG-MAIN,TRANSFER,55,1,0,1597.1,Low
2025-08-15 15:40:00+00:00,SG-MAIN,PAYMENT,88,1,0,1280.38,Low
2025-08-15 15:40:00+00:00,SG-MAIN,WITHDRAWAL,37,1,1,0.0,Low
2025-08-15 15:40:00+00:00,SG-TAMP,TRANSFER,51,1,1,0.0,Low
2025-08-15 15:40:00+00:00,SG-TAMP,PAYMENT,69,1,1,0.0,Low
2025-08-15 15:40:00+00:00,SG-TAMP,WITHDRAWAL,42,1,0,225.09,Low
2025-08-15 15:40:00+00:00,SG-ORCHARD,TRANSFER,61,0,0,0.0,Low
2025-08-15 15:40:00+00:00,SG-ORCHARD,PAYMENT,82,1,0,624.42,Low
2025-08-15 15:40:00+00:00,SG-ORCHARD,WITHDRAWAL,39,0,0,0.0,Low
2025-08-15 15:40:00+00:00,SG-JURONG,TRANSFER,52,2,2,0.0,Low
2025-08-15 15:40:00+00:00,SG-JURONG,PAYMENT,65,1,1,0.0,Low
2025-08-15 15:40:00+00:00,SG-JURONG,WITHDRAWAL,40,1,1,0.0,Low
2025-08-15 15:40:00+00:00,SG-WOODLANDS,TRANSFER,42,1,1,0.0,Low
2025-08-15 15:40:00+00:00,SG-WOODLANDS,PAYMENT,75,0,0,0.0,Low
2025-08-15 15:40:00+00:00,SG-WOODLANDS,WITHDRAWAL,31,0,0,0.0,Low
2025-08-15 15:50:00+00:00,SG-MAIN,TRANSFER,50,1,0,1701.46,Low
2025-08-15 15:50:00+00:00,SG-MAIN,PAYMENT,70,1,0,1570.85,Low
2025-08-15 15:50:00+00:00,SG-MAIN,WITHDRAWAL,47,1,1,0.0,Low
2025-08-15 15:50:00+00:00,SG-TAMP,TRANSFER,52,1,0,1250.68,Low
2025-08-15 15:50:00+00:00,SG-TAMP,PAYMENT,66,1,1,0.0,Low
2025-08-15 15:50:00+00:00,SG-TAMP,WITHDRAWAL,35,0,0,0.0,Low
2025-08-15 15:50:00+00:00,SG-ORCHARD,TRANSFER,44,0,0,0.0,Low
2025-08-15 15:50:00+00:00,SG-ORCHARD,PAYMENT,76,0,0,0.0,Low
2025-08-15 15:50:00+00:00,SG-ORCHARD,WITHDRAWAL,49,0,0,0.0,Low
2025-08-15 15:50:00+00:00,SG-JURONG,TRANSFER,41,3,2,190.61,Medium
2025-08-15 15:50:00+00:00,SG-JURONG,PAYMENT,61,1,1,0.0,Low
2025-08-15 15:50:00+00:00,SG-JURONG,WITHDRAWAL,39,0,0,0.0,Low
2025-08-15 15:50:00+00:00,SG-WOODLANDS,TRANSFER,51,2,1,222.7,Low
2025-08-15 15:50:00+00:00,SG-WOODLANDS,PAYMENT,72,0,0,0.0,Low
2025-08-15 15:50:00+00:00,SG-WOODLANDS,WITHDRAWAL,43,2,1,1167.53,Low
2025-08-15 16:00:00+00:00,SG-MAIN,TRANSFER,50,4,4,0.0,Medium
2025-08-15 16:00:00+00:00,SG-MAIN,PAYMENT,78,0,0,0.0,Low
2025-08-15 16:00:00+00:00,SG-MAIN,WITHDRAWAL,47,1,0,612.08,Low
2025-08-15 16:00:00+00:00,SG-TAMP,TRANSFER,49,2,2,0.0,Low
2025-08-15 16:00:00+00:00,SG-TAMP,PAYMENT,71,1,0,1594.12,Low
2025-08-15 16:00:00+00:00,SG-TAMP,WITHDRAWAL,36,0,0,0.0,Low
2025-08-15 16:00:00+00:00,SG-ORCHARD,TRANSFER,48,1,1,0.0,Low
2025-08-15 16:00:00+00:00,SG-ORCHARD,PAYMENT,79,1,1,0.0,Low
2025-08-15 16:00:00+00:00,SG-ORCHARD,WITHDRAWAL,36,0,0,0.0,Low
2025-08-15 16:00:00+00:00,SG-JURONG,TRANSFER,42,1,1,0.0,Low
2025-08-15 16:00:00+00:00,SG-JURONG,PAYMENT,70,0,0,0.0,Low
2025-08-15 16:00:00+00:00,SG-JURONG,WITHDRAWAL,38,0,0,0.0,Low
2025-08-15 16:00:00+00:00,SG-WOODLANDS,TRANSFER,47,0,0,0.0,Low
2025-08-15 16:00:00+00:00,SG-WOODLANDS,PAYMENT,67,0,0,0.0,Low
2025-08-15 16:00:00+00:00,SG-WOODLANDS,WITHDRAWAL,29,0,0,0.0,Low
2025-08-15 16:10:00+00:00,SG-MAIN,TRANSFER,58,3,3,0.0,Medium
2025-08-15 16:10:00+00:00,SG-MAIN,PAYMENT,79,0,0,0.0,Low
2025-08-15 16:10:00+00:00,SG-MAIN,WITHDRAWAL,29,3,1,1880.89,Medium
2025-08-15 16:10:00+00:00,SG-TAMP,TRANSFER,46,1,1,0.0,Low
2025-08-15 16:10:00+00:00,SG-TAMP,PAYMENT,70,0,0,0.0,Low
2025-08-15 16:10:00+00:00,SG-TAMP,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 16:10:00+00:00,SG-ORCHARD,TRANSFER,50,1,1,0.0,Low
2025-08-15 16:10:00+00:00,SG-ORCHARD,PAYMENT,88,1,1,0.0,Low
2025-08-15 16:10:00+00:00,SG-ORCHARD,WITHDRAWAL,50,0,0,0.0,Low
2025-08-15 16:10:00+00:00,SG-JURONG,TRANSFER,48,0,0,0.0,Low
2025-08-15 16:10:00+00:00,SG-JURONG,PAYMENT,65,1,0,1560.16,Low
2025-08-15 16:10:00+00:00,SG-JURONG,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 16:10:00+00:00,SG-WOODLANDS,TRANSFER,46,0,0,0.0,Low
2025-08-15 16:10:00+00:00,SG-WOODLANDS,PAYMENT,53,1,0,1764.68,Low
2025-08-15 16:10:00+00:00,SG-WOODLANDS,WITHDRAWAL,45,2,1,1583.42,Low
2025-08-15 16:20:00+00:00,SG-MAIN,TRANSFER,44,3,3,0.0,Medium
2025-08-15 16:20:00+00:00,SG-MAIN,PAYMENT,71,0,0,0.0,Low
2025-08-15 16:20:00+00:00,SG-MAIN,WITHDRAWAL,39,0,0,0.0,Low
2025-08-15 16:20:00+00:00,SG-TAMP,TRANSFER,47,2,0,1780.48,Low
2025-08-15 16:20:00+00:00,SG-TAMP,PAYMENT,65,0,0,0.0,Low
2025-08-15 16:20:00+00:00,SG-TAMP,WITHDRAWAL,40,0,0,0.0,Low
